"ID","Text","Language","Type","Author Name","Author Username","View Count","Reply Count","Retweet Count","Quote Count","Favorite Count","Bookmark Count","Created At","Tweet URL","Source","Hashtags","URLs","Media Type","Media URLs"
"2026952054736871710","Nkosi Sikelel' iAfrika https://t.co/ldQualjfmx","in","Tweet","Prasanna","prasannalara","12280","11","11","0","390","3","2026-02-26 14:56:43","https://x.com/prasannalara/status/2026952054736871710","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/HCEuJNuakAA9PAp.jpg"
"2026935309854732420","Yes sir fair point. I can’t win because unfortunately Iam not playing.","en","Tweet","Prasanna","prasannalara","22291","12","10","0","289","2","2026-02-26 13:50:11","https://x.com/prasannalara/status/2026935309854732420","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2026934968853938652","@prasannalara No chance you win today","en","Quoted","All Elite Andy Green","AndyAndyblue","24469","0","0","1","4","0","2026-02-26 13:48:49","https://x.com/AndyAndyblue/status/2026934968853938652","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2026934854042996934","3/23 for Auqib Nabi so far on an absolute featherbed pitch after J&K amassed 574. His 3 wickets include KL Rahul  , Karun Nair & the talented Smaran. If the selectors don’t pick Shami , he should get in to the test squad next series. J&K slowly but steadily inching towards history #Ranjitrophyfinal","en","Tweet","Prasanna","prasannalara","51569","10","70","0","1563","17","2026-02-26 13:48:22","https://x.com/prasannalara/status/2026934854042996934","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#Ranjitrophyfinal","","",""
"2026932288206860548","Kom Manne Kom 🔥","da","Tweet","Prasanna","prasannalara","15088","20","11","1","291","4","2026-02-26 13:38:10","https://x.com/prasannalara/status/2026932288206860548","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2026703674920034591","Congratulations NZL second team to get into semi finals after England. Just one Asian team now left to have any chance of making it to the semis - India.","en","Tweet","Prasanna","prasannalara","54793","43","91","2","2223","12","2026-02-25 22:29:45","https://x.com/prasannalara/status/2026703674920034591","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2026701298255511934","Hopefully this is a fair assessment. It’s not about losing , it’s about competing. SL are a very long way away compared to other teams. They need a lot of work to do or else a repeat of this disappointment will continue come 2027 ODI World Cup.","en","Tweet","Prasanna","prasannalara","55708","16","31","1","593","8","2026-02-25 22:20:18","https://x.com/prasannalara/status/2026701298255511934","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2025552799031861433","Sri Lanka 

Struggled to beat Ireland 
Lost to Zimbabwe 
Beat an Aus side any test playing nation would have beaten 
Lost to England 

Beaten by England 3-0 before the World Cup in t20s in Sri Lanka.
How come cricket pundits are putting their money on Sri Lanka as one of the favourites in this World Cup ? 
Just because they play at home ?","en","Quoted","Prasanna","prasannalara","231830","56","122","8","2833","78","2026-02-22 18:16:34","https://x.com/prasannalara/status/2025552799031861433","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2026696073104773494","In my opinion NZL PAK fixture was done and rained out. If ICC allows NZL might play again against PAK.","en","Tweet","Prasanna","prasannalara","43009","15","21","0","490","6","2026-02-25 21:59:32","https://x.com/prasannalara/status/2026696073104773494","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2026695669252030798","@prasannalara NZ have to win both their next matches with Eng and Pak","en","Quoted","Karthik Kalyan","carthik1988","67466","7","0","1","4","0","2026-02-25 21:57:56","https://x.com/carthik1988/status/2026695669252030798","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
